Class,Precision,Recall,F1-Score,Support,experiment,run_id
River,0.98,0.9607843137254902,0.9702970297029703,51.0,20% Synthetic + Geometric,9
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,20% Synthetic + Geometric,9
AnnualCrop,0.9491525423728814,0.9655172413793104,0.9572649572649573,58.0,30% Synthetic + Geometric,9
Forest,0.9298245614035088,0.9814814814814815,0.954954954954955,54.0,30% Synthetic + Geometric,9
HerbaceousVegetation,0.9655172413793104,0.875,0.9180327868852459,64.0,30% Synthetic + Geometric,9
Highway,0.9259259259259259,0.9259259259259259,0.9259259259259259,54.0,30% Synthetic + Geometric,9
Industrial,0.9423076923076923,0.98,0.9607843137254902,50.0,30% Synthetic + Geometric,9
Pasture,0.9714285714285714,0.8947368421052632,0.9315068493150684,38.0,30% Synthetic + Geometric,9
PermanentCrop,0.9591836734693877,0.9215686274509803,0.94,51.0,30% Synthetic + Geometric,9
Residential,1.0,1.0,1.0,61.0,30% Synthetic + Geometric,9
River,0.9090909090909091,0.9803921568627451,0.9433962264150944,51.0,30% Synthetic + Geometric,9
SeaLake,0.9833333333333333,1.0,0.9915966386554622,59.0,30% Synthetic + Geometric,9
AnnualCrop,0.9666666666666667,1.0,0.9830508474576272,58.0,40% Synthetic + Geometric,9
Forest,0.9473684210526315,1.0,0.972972972972973,54.0,40% Synthetic + Geometric,9
HerbaceousVegetation,0.9682539682539683,0.953125,0.9606299212598425,64.0,40% Synthetic + Geometric,9
Highway,0.9272727272727272,0.9444444444444444,0.9357798165137615,54.0,40% Synthetic + Geometric,9
Industrial,0.9259259259259259,1.0,0.9615384615384616,50.0,40% Synthetic + Geometric,9
Pasture,1.0,0.9210526315789473,0.958904109589041,38.0,40% Synthetic + Geometric,9
PermanentCrop,0.9583333333333334,0.9019607843137255,0.9292929292929293,51.0,40% Synthetic + Geometric,9
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,40% Synthetic + Geometric,9
River,0.9803921568627451,0.9803921568627451,0.9803921568627451,51.0,40% Synthetic + Geometric,9
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,40% Synthetic + Geometric,9
AnnualCrop,0.9508196721311475,1.0,0.9747899159663865,58.0,50% Synthetic + Geometric,9
Forest,0.9814814814814815,0.9814814814814815,0.9814814814814815,54.0,50% Synthetic + Geometric,9
HerbaceousVegetation,0.953125,0.953125,0.953125,64.0,50% Synthetic + Geometric,9
Highway,0.9622641509433962,0.9444444444444444,0.9532710280373832,54.0,50% Synthetic + Geometric,9
Industrial,0.9615384615384616,1.0,0.9803921568627451,50.0,50% Synthetic + Geometric,9
Pasture,1.0,0.9210526315789473,0.958904109589041,38.0,50% Synthetic + Geometric,9
PermanentCrop,0.9591836734693877,0.9215686274509803,0.94,51.0,50% Synthetic + Geometric,9
Residential,1.0,1.0,1.0,61.0,50% Synthetic + Geometric,9
River,0.9622641509433962,1.0,0.9807692307692307,51.0,50% Synthetic + Geometric,9
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,50% Synthetic + Geometric,9
AnnualCrop,0.9180327868852459,0.9655172413793104,0.9411764705882353,58.0,No Augmentation,10
Forest,1.0,1.0,1.0,54.0,No Augmentation,10
HerbaceousVegetation,0.9264705882352942,0.984375,0.9545454545454546,64.0,No Augmentation,10
Highway,0.9811320754716981,0.9629629629629629,0.9719626168224299,54.0,No Augmentation,10
Industrial,0.9423076923076923,0.98,0.9607843137254902,50.0,No Augmentation,10
Pasture,0.972972972972973,0.9473684210526315,0.96,38.0,No Augmentation,10
PermanentCrop,0.9787234042553191,0.9019607843137255,0.9387755102040817,51.0,No Augmentation,10
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,No Augmentation,10
River,1.0,1.0,1.0,51.0,No Augmentation,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,No Augmentation,10
AnnualCrop,1.0,0.9827586206896551,0.991304347826087,58.0,Geometric Augmentation,10
Forest,1.0,0.9814814814814815,0.9906542056074766,54.0,Geometric Augmentation,10
HerbaceousVegetation,0.9264705882352942,0.984375,0.9545454545454546,64.0,Geometric Augmentation,10
Highway,0.9629629629629629,0.9629629629629629,0.9629629629629629,54.0,Geometric Augmentation,10
Industrial,0.9615384615384616,1.0,0.9803921568627451,50.0,Geometric Augmentation,10
Pasture,0.95,1.0,0.9743589743589743,38.0,Geometric Augmentation,10
PermanentCrop,0.9787234042553191,0.9019607843137255,0.9387755102040817,51.0,Geometric Augmentation,10
Residential,1.0,1.0,1.0,61.0,Geometric Augmentation,10
River,0.9607843137254902,0.9607843137254902,0.9607843137254902,51.0,Geometric Augmentation,10
SeaLake,1.0,0.9661016949152542,0.9827586206896551,59.0,Geometric Augmentation,10
AnnualCrop,0.9508196721311475,1.0,0.9747899159663865,58.0,5% Synthetic Data,10
Forest,0.9642857142857143,1.0,0.9818181818181818,54.0,5% Synthetic Data,10
HerbaceousVegetation,0.9538461538461539,0.96875,0.9612403100775194,64.0,5% Synthetic Data,10
Highway,0.9433962264150944,0.9259259259259259,0.9345794392523364,54.0,5% Synthetic Data,10
Industrial,0.9607843137254902,0.98,0.9702970297029703,50.0,5% Synthetic Data,10
Pasture,1.0,0.9210526315789473,0.958904109589041,38.0,5% Synthetic Data,10
PermanentCrop,0.92,0.9019607843137255,0.9108910891089109,51.0,5% Synthetic Data,10
Residential,0.9836065573770492,0.9836065573770492,0.9836065573770492,61.0,5% Synthetic Data,10
River,0.9591836734693877,0.9215686274509803,0.94,51.0,5% Synthetic Data,10
SeaLake,1.0,1.0,1.0,59.0,5% Synthetic Data,10
AnnualCrop,0.9661016949152542,0.9827586206896551,0.9743589743589743,58.0,10% Synthetic Data,10
Forest,0.9818181818181818,1.0,0.9908256880733946,54.0,10% Synthetic Data,10
HerbaceousVegetation,0.9393939393939394,0.96875,0.9538461538461539,64.0,10% Synthetic Data,10
Highway,0.9285714285714286,0.9629629629629629,0.9454545454545454,54.0,10% Synthetic Data,10
Industrial,0.9259259259259259,1.0,0.9615384615384616,50.0,10% Synthetic Data,10
Pasture,1.0,0.9473684210526315,0.972972972972973,38.0,10% Synthetic Data,10
PermanentCrop,0.9565217391304348,0.8627450980392157,0.9072164948453608,51.0,10% Synthetic Data,10
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,10% Synthetic Data,10
River,0.9607843137254902,0.9607843137254902,0.9607843137254902,51.0,10% Synthetic Data,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,10% Synthetic Data,10
AnnualCrop,0.9047619047619048,0.9827586206896551,0.9421487603305785,58.0,20% Synthetic Data,10
Forest,0.9642857142857143,1.0,0.9818181818181818,54.0,20% Synthetic Data,10
HerbaceousVegetation,0.9375,0.9375,0.9375,64.0,20% Synthetic Data,10
Highway,0.9444444444444444,0.9444444444444444,0.9444444444444444,54.0,20% Synthetic Data,10
Industrial,0.9245283018867925,0.98,0.9514563106796117,50.0,20% Synthetic Data,10
Pasture,1.0,0.9473684210526315,0.972972972972973,38.0,20% Synthetic Data,10
PermanentCrop,0.9183673469387755,0.8823529411764706,0.9,51.0,20% Synthetic Data,10
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,20% Synthetic Data,10
River,1.0,0.9411764705882353,0.9696969696969697,51.0,20% Synthetic Data,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,20% Synthetic Data,10
AnnualCrop,0.8636363636363636,0.9827586206896551,0.9193548387096774,58.0,30% Synthetic Data,10
Forest,0.9636363636363636,0.9814814814814815,0.9724770642201835,54.0,30% Synthetic Data,10
HerbaceousVegetation,0.9242424242424242,0.953125,0.9384615384615385,64.0,30% Synthetic Data,10
Highway,0.875,0.9074074074074074,0.8909090909090909,54.0,30% Synthetic Data,10
Industrial,0.96,0.96,0.96,50.0,30% Synthetic Data,10
Pasture,1.0,0.9210526315789473,0.958904109589041,38.0,30% Synthetic Data,10
PermanentCrop,1.0,0.8431372549019608,0.9148936170212766,51.0,30% Synthetic Data,10
Residential,0.953125,1.0,0.976,61.0,30% Synthetic Data,10
River,0.9787234042553191,0.9019607843137255,0.9387755102040817,51.0,30% Synthetic Data,10
SeaLake,0.9827586206896551,0.9661016949152542,0.9743589743589743,59.0,30% Synthetic Data,10
AnnualCrop,0.95,0.9827586206896551,0.9661016949152542,58.0,40% Synthetic Data,10
Forest,0.9642857142857143,1.0,0.9818181818181818,54.0,40% Synthetic Data,10
HerbaceousVegetation,0.9076923076923077,0.921875,0.9147286821705426,64.0,40% Synthetic Data,10
Highway,0.9622641509433962,0.9444444444444444,0.9532710280373832,54.0,40% Synthetic Data,10
Industrial,0.9245283018867925,0.98,0.9514563106796117,50.0,40% Synthetic Data,10
Pasture,1.0,0.9210526315789473,0.958904109589041,38.0,40% Synthetic Data,10
PermanentCrop,0.92,0.9019607843137255,0.9108910891089109,51.0,40% Synthetic Data,10
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,40% Synthetic Data,10
River,0.9803921568627451,0.9803921568627451,0.9803921568627451,51.0,40% Synthetic Data,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,40% Synthetic Data,10
AnnualCrop,0.9333333333333333,0.9655172413793104,0.9491525423728814,58.0,50% Synthetic Data,10
Forest,0.9818181818181818,1.0,0.9908256880733946,54.0,50% Synthetic Data,10
HerbaceousVegetation,0.9365079365079365,0.921875,0.9291338582677166,64.0,50% Synthetic Data,10
Highway,0.9433962264150944,0.9259259259259259,0.9345794392523364,54.0,50% Synthetic Data,10
Industrial,0.9090909090909091,1.0,0.9523809523809523,50.0,50% Synthetic Data,10
Pasture,0.9722222222222222,0.9210526315789473,0.9459459459459459,38.0,50% Synthetic Data,10
PermanentCrop,0.9,0.8823529411764706,0.8910891089108911,51.0,50% Synthetic Data,10
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,50% Synthetic Data,10
River,0.9803921568627451,0.9803921568627451,0.9803921568627451,51.0,50% Synthetic Data,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,50% Synthetic Data,10
AnnualCrop,0.9821428571428571,0.9482758620689655,0.9649122807017544,58.0,5% Synthetic + Geometric,10
Forest,0.9818181818181818,1.0,0.9908256880733946,54.0,5% Synthetic + Geometric,10
HerbaceousVegetation,0.9393939393939394,0.96875,0.9538461538461539,64.0,5% Synthetic + Geometric,10
Highway,0.9636363636363636,0.9814814814814815,0.9724770642201835,54.0,5% Synthetic + Geometric,10
Industrial,0.9090909090909091,1.0,0.9523809523809523,50.0,5% Synthetic + Geometric,10
Pasture,0.972972972972973,0.9473684210526315,0.96,38.0,5% Synthetic + Geometric,10
PermanentCrop,0.9791666666666666,0.9215686274509803,0.9494949494949495,51.0,5% Synthetic + Geometric,10
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,5% Synthetic + Geometric,10
River,0.9803921568627451,0.9803921568627451,0.9803921568627451,51.0,5% Synthetic + Geometric,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,5% Synthetic + Geometric,10
AnnualCrop,0.9818181818181818,0.9310344827586207,0.9557522123893806,58.0,10% Synthetic + Geometric,10
Forest,1.0,0.9814814814814815,0.9906542056074766,54.0,10% Synthetic + Geometric,10
HerbaceousVegetation,0.9384615384615385,0.953125,0.9457364341085271,64.0,10% Synthetic + Geometric,10
Highway,0.9629629629629629,0.9629629629629629,0.9629629629629629,54.0,10% Synthetic + Geometric,10
Industrial,0.9259259259259259,1.0,0.9615384615384616,50.0,10% Synthetic + Geometric,10
Pasture,0.9459459459459459,0.9210526315789473,0.9333333333333333,38.0,10% Synthetic + Geometric,10
PermanentCrop,0.96,0.9411764705882353,0.9504950495049505,51.0,10% Synthetic + Geometric,10
Residential,1.0,0.9672131147540983,0.9833333333333333,61.0,10% Synthetic + Geometric,10
River,0.9444444444444444,1.0,0.9714285714285714,51.0,10% Synthetic + Geometric,10
SeaLake,0.9830508474576272,0.9830508474576272,0.9830508474576272,59.0,10% Synthetic + Geometric,10
AnnualCrop,0.9655172413793104,0.9655172413793104,0.9655172413793104,58.0,20% Synthetic + Geometric,10
Forest,0.9818181818181818,1.0,0.9908256880733946,54.0,20% Synthetic + Geometric,10
HerbaceousVegetation,0.9264705882352942,0.984375,0.9545454545454546,64.0,20% Synthetic + Geometric,10
Highway,0.9122807017543859,0.9629629629629629,0.9369369369369369,54.0,20% Synthetic + Geometric,10
Industrial,0.96,0.96,0.96,50.0,20% Synthetic + Geometric,10
Pasture,1.0,0.9473684210526315,0.972972972972973,38.0,20% Synthetic + Geometric,10
PermanentCrop,1.0,0.8627450980392157,0.9263157894736842,51.0,20% Synthetic + Geometric,10
Residential,1.0,1.0,1.0,61.0,20% Synthetic + Geometric,10
River,0.9259259259259259,0.9803921568627451,0.9523809523809523,51.0,20% Synthetic + Geometric,10
SeaLake,1.0,0.9661016949152542,0.9827586206896551,59.0,20% Synthetic + Geometric,10
AnnualCrop,0.9661016949152542,0.9827586206896551,0.9743589743589743,58.0,30% Synthetic + Geometric,10
Forest,0.9454545454545454,0.9629629629629629,0.9541284403669725,54.0,30% Synthetic + Geometric,10
HerbaceousVegetation,0.9365079365079365,0.921875,0.9291338582677166,64.0,30% Synthetic + Geometric,10
Highway,0.8813559322033898,0.9629629629629629,0.9203539823008849,54.0,30% Synthetic + Geometric,10
Industrial,0.9411764705882353,0.96,0.9504950495049505,50.0,30% Synthetic + Geometric,10
Pasture,0.9473684210526315,0.9473684210526315,0.9473684210526315,38.0,30% Synthetic + Geometric,10
PermanentCrop,0.9565217391304348,0.8627450980392157,0.9072164948453608,51.0,30% Synthetic + Geometric,10
Residential,0.9836065573770492,0.9836065573770492,0.9836065573770492,61.0,30% Synthetic + Geometric,10
River,0.9607843137254902,0.9607843137254902,0.9607843137254902,51.0,30% Synthetic + Geometric,10
SeaLake,1.0,0.9661016949152542,0.9827586206896551,59.0,30% Synthetic + Geometric,10
AnnualCrop,0.9824561403508771,0.9655172413793104,0.9739130434782609,58.0,40% Synthetic + Geometric,10
Forest,0.9642857142857143,1.0,0.9818181818181818,54.0,40% Synthetic + Geometric,10
HerbaceousVegetation,0.9538461538461539,0.96875,0.9612403100775194,64.0,40% Synthetic + Geometric,10
Highway,0.9107142857142857,0.9444444444444444,0.9272727272727272,54.0,40% Synthetic + Geometric,10
Industrial,0.9423076923076923,0.98,0.9607843137254902,50.0,40% Synthetic + Geometric,10
Pasture,0.972972972972973,0.9473684210526315,0.96,38.0,40% Synthetic + Geometric,10
PermanentCrop,0.9591836734693877,0.9215686274509803,0.94,51.0,40% Synthetic + Geometric,10
Residential,1.0,0.9836065573770492,0.9917355371900827,61.0,40% Synthetic + Geometric,10
River,0.98,0.9607843137254902,0.9702970297029703,51.0,40% Synthetic + Geometric,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,40% Synthetic + Geometric,10
AnnualCrop,0.9830508474576272,1.0,0.9914529914529915,58.0,50% Synthetic + Geometric,10
Forest,0.9310344827586207,1.0,0.9642857142857143,54.0,50% Synthetic + Geometric,10
HerbaceousVegetation,0.9672131147540983,0.921875,0.944,64.0,50% Synthetic + Geometric,10
Highway,0.9622641509433962,0.9444444444444444,0.9532710280373832,54.0,50% Synthetic + Geometric,10
Industrial,0.9423076923076923,0.98,0.9607843137254902,50.0,50% Synthetic + Geometric,10
Pasture,1.0,0.9473684210526315,0.972972972972973,38.0,50% Synthetic + Geometric,10
PermanentCrop,0.94,0.9215686274509803,0.9306930693069307,51.0,50% Synthetic + Geometric,10
Residential,1.0,0.9836065573770492,0.9917355371900827,61.0,50% Synthetic + Geometric,10
River,0.9622641509433962,1.0,0.9807692307692307,51.0,50% Synthetic + Geometric,10
SeaLake,1.0,0.9830508474576272,0.9914529914529915,59.0,50% Synthetic + Geometric,10
